Pfam ID	Pfam Name	Gene Count (assembled)	
pfam10716	NADH dehydrogenase transmembrane subunit	1	
pfam10718	Hypothetical chloroplast protein Ycf34	1	
pfam10722	Putative bacterial sensory transduction regulator	4	
pfam10728	Domain of unknown function (DUF2520)	1	
pfam10742	Protein of unknown function (DUF2555)	1	
pfam10861	Protein of Unknown function (DUF2784)	1	
pfam10874	Protein of unknown function (DUF2746)	1	
pfam10923	P-loop Domain of unknown function (DUF2791)	8	
pfam10926	Protein of unknown function (DUF2800)	6	
pfam10932	Protein of unknown function (DUF2783)	4	
pfam10947	Protein of unknown function (DUF2628)	1	
pfam10972	Peptidoglycan-binding protein, CsiV	1	
pfam10977	Protein of unknown function (DUF2797)	2	
pfam10984	Protein of unknown function (DUF2794)	2	
pfam10986	Protein of unknown function (DUF2796)	2	
pfam10987	Protein of unknown function (DUF2806)	1	
pfam10989	Protein of unknown function (DUF2808)	1	
pfam10996	Beta-Casp domain	6	
pfam10999	Protein of unknown function (DUF2839)	1	
pfam11003	Protein of unknown function (DUF2842)	1	
pfam11009	Protein of unknown function (DUF2847)	1	
pfam11010	Protein of unknown function (DUF2848)	2	
pfam11011	Protein of unknown function (DUF2849)	1	
pfam11013	Protein of unknown function (DUF2851)	2	
pfam11014	Protein of unknown function (DUF2852)	1	
pfam11016	Protein of unknown function (DUF2854)	1	
pfam11020	Domain of unknown function (DUF2610)	1	
pfam11028	Protein of unknown function (DUF2723)	6	
pfam11041	Protein of unknown function (DUF2612)	2	
pfam11061	Protein of unknown function (DUF2862)	1	
pfam11071	Nucleoside 2-deoxyribosyltransferase YtoQ	1	
pfam11074	Domain of unknown function(DUF2779)	5	
pfam11086	Protein of unknown function (DUF2878)	2	
pfam11104	Type IV pilus assembly protein PilM;	2	
pfam11130	F pilus assembly Type-IV secretion system for plasmid transfer	3	
pfam11137	Protein of unknown function (DUF2909)	1	
pfam11138	Protein of unknown function (DUF2911)	5	
pfam11146	Protein of unknown function (DUF2905)	1	
pfam11150	Protein of unknown function (DUF2927)	1	
pfam11152	Cofactor assembly of complex C subunit B, CCB2/CCB4	1	
pfam11164	Protein of unknown function (DUF2948)	4	
pfam11168	Protein of unknown function (DUF2955)	1	
pfam11171	Protein of unknown function (DUF2958)	1	
pfam11174	Protein of unknown function (DUF2970)	1	
pfam11175	Protein of unknown function (DUF2961)	5	
pfam11185	Protein of unknown function (DUF2971)	1	
pfam11188	Protein of unknown function (DUF2975)	1	
pfam11189	Protein of unknown function (DUF2973)	1	
pfam11202	Phosphoribosyl transferase (PRTase)	1	
pfam11210	Protein of unknown function (DUF2996)	1	
pfam11219	Protein of unknown function (DUF3014)	1	
pfam11233	Protein of unknown function (DUF3035)	4	
pfam11237	Protein of unknown function (DUF3038)	1	
pfam11249	Protein of unknown function (DUF3047)	2	
pfam11264	Thylakoid formation protein	1	
pfam11266	Long-chain fatty aldehyde decarbonylase	1	
pfam11267	Domain of unknown function (DUF3067)	1	
pfam11272	Protein of unknown function (DUF3072)	1	
pfam11282	Protein of unknown function (DUF3082)	1	
pfam11283	Protein of unknown function (DUF3084)	1	
pfam11288	Protein of unknown function (DUF3089)	1	
pfam11294	Protein of unknown function (DUF3095)	3	
pfam11303	Protein of unknown function (DUF3105)	3	
pfam11306	Protein of unknown function (DUF3108)	3	
pfam11317	Protein of unknown function (DUF3119)	1	
pfam11324	Protein of unknown function (DUF3126)	2	
pfam11332	Protein of unknown function (DUF3134)	1	
pfam11339	Protein of unknown function (DUF3141)	1	
pfam11351	Holin of 3TMs, for gene-transfer release	6	
pfam11352	Protein of unknown function (DUF3155)	1	
pfam11356	Type II secretion system protein C	1	
pfam11360	Protein of unknown function (DUF3110)	1	
pfam11371	Protein of unknown function (DUF3172)	1	
pfam11375	Protein of unknown function (DUF3177)	1	
pfam11376	Protein of unknown function (DUF3179)	18	
pfam11387	Protein of unknown function (DUF2795)	1	
pfam11398	Protein of unknown function (DUF2813)	1	
pfam11407	Type II restriction enzyme MunI	1	
pfam11412	Disulphide bond corrector protein DsbC	12	
pfam11449	Putative, 10TM heavy-metal exporter	2	
pfam11459	Transcriptional regulator, AbiEi antitoxin, Type IV TA system	1	
pfam11460	Protein of unknown function (DUF3007)	1	
pfam11463	R.HinP1I restriction endonuclease	1	
pfam11490	DNA polymerase III polC-type N-terminus II	1	
pfam11495	Archaeal transcriptional regulator TrmB	3	
pfam11533	Protein of unknown function (DUF3225)	1	
pfam11611	Domain of unknown function (DUF4352)	2	
pfam11612	Type II secretion system (T2SS), protein J	3	
pfam11614	IG-like fold at C-terminal of FixG, putative oxidoreductase	2	
pfam11623	Protein of unknown function (DUF3252)	1	
pfam11638	DnaA N-terminal domain	10	
pfam11648	C-terminal domain of RIG-I	1	
pfam11651	P22 coat protein - gene protein 5	1	
pfam11663	Toxin with endonuclease activity, of toxin-antitoxin system	1	
pfam11680	Protein of unknown function (DUF3276)	1	
pfam11691	Protein of unknown function (DUF3288)	1	
pfam11700	Vacuole effluxer Atg22 like	9	
pfam11713	Peptidase C80 family	1	
pfam11716	Mycothiol maleylpyruvate isomerase N-terminal domain	4	
pfam11734	TilS substrate C-terminal domain	7	
pfam11736	Protein of unknown function (DUF3299)	3	
pfam11741	AMIN domain	3	
pfam11749	Protein of unknown function (DUF3305)	4	
pfam11760	Cobalamin synthesis G N-terminal	7	
pfam11761	Cobalamin biosynthesis central region	3	
pfam11775	Cobalamin biosynthesis protein CobT VWA domain	8	
pfam11780	Protein of unknown function (DUF3318)	1	
pfam11784	Protein of unknown function (DUF3320)	1	
pfam11791	Aconitate B N-terminal domain	2	
pfam11794	4-hydroxyphenylacetate 3-hydroxylase N terminal	6	
pfam11795	Uncharacterized protein conserved in bacteria N-term (DUF3322)	1	
pfam11798	IMS family HHH motif	3	
pfam11799	impB/mucB/samB family C-terminal domain	6	
pfam11800	Replication protein C C-terminal region	1	
pfam11805	Protein of unknown function (DUF3326)	1	
pfam11808	Domain of unknown function (DUF3329)	1	
pfam11812	Domain of unknown function (DUF3333)	7	
pfam11818	C-terminal domain of tail specific protease (DUF3340)	1	
pfam11821	Protein of unknown function (DUF3341)	9	
pfam11827	Protein of unknown function (DUF3347)	1	
pfam11833	Protein CHAPERONE-LIKE PROTEIN OF POR1-like	1	
pfam11838	ERAP1-like C-terminal domain	2	
pfam11839	Alanine-zipper, major outer membrane lipoprotein	1	
pfam11848	Domain of unknown function (DUF3368)	2	
pfam11850	Protein of unknown function (DUF3370)	1	
pfam11855	Protein of unknown function (DUF3375)	1	
pfam11860	Protein of unknown function (DUF3380)	1	
pfam11863	Protein of unknown function (DUF3383)	10	
pfam11866	Protein of unknown function (DUF3386)	1	
pfam11867	Domain of unknown function (DUF3387)	16	
pfam11870	Domain of unknown function (DUF3390)	2	
pfam11874	Domain of unknown function (DUF3394)	1	
pfam11894	Nuclear pore complex scaffold, nucleoporins 186/192/205	1	
pfam11897	Protein of unknown function (DUF3417)	1	
pfam11898	Domain of unknown function (DUF3418)	4	
pfam11899	Protein of unknown function (DUF3419)	3	
pfam11902	Protein of unknown function (DUF3422)	1	
pfam11903	ParD-like antitoxin of type II bacterial toxin-antitoxin system	1	
pfam11906	Protein of unknown function (DUF3426)	1	
pfam11909	NADH-quinone oxidoreductase cyanobacterial subunit N	1	
pfam11910	Cyanobacterial and plant NDH-1 subunit O	1	
pfam11911	Protein of unknown function (DUF3429)	1	
pfam11927	Protein of unknown function (DUF3445)	1	
pfam11932	Protein of unknown function (DUF3450)	8	
pfam11940	Domain of unknown function (DUF3458)	3	
pfam11941	Domain of unknown function (DUF3459)	1	
pfam11946	Domain of unknown function (DUF3463)	1	
pfam11947	Protein of unknown function (DUF3464)	1	
pfam11950	Protein of unknown function (DUF3467)	1	
pfam11953	Domain of unknown function (DUF3470)	7	
pfam11964	SpoIIAA-like	1	
pfam11965	Domain of unknown function (DUF3479)	1	
pfam11967	Recombination protein O N terminal	9	
pfam11969	Scavenger mRNA decapping enzyme C-term binding	1	
pfam11972	HTH DNA binding domain	1	
pfam11973	NQRA C-terminal domain	2	
pfam11974	Alpha-2-macroglobulin MG1 domain	1	
pfam11975	Family 4 glycosyl hydrolase C-terminal domain	6	
pfam11987	Translation-initiation factor 2	22	
pfam11998	Protein of unknown function (DUF3493)	1	
pfam12002	MgsA AAA+ ATPase C terminal	11	
pfam12006	Protein of unknown function (DUF3500)	24	
pfam12008	Type I restriction and modification enzyme - subunit R C terminal	9	
pfam12010	Domain of unknown function (DUF3502)	1	
pfam12012	Domain of unknown function (DUF3504)	3	
pfam12019	Type II transport protein GspH	2	
pfam12029	Domain of unknown function (DUF3516)	1	
pfam12034	Domain of unknown function (DUF3520)	3	
pfam12040	Domain of unknown function (DUF3526)	4	
pfam12046	Cofactor assembly of complex C subunit B	1	
pfam12049	Protein of unknown function (DUF3531)	1	
pfam12058	Protein of unknown function (DUF3539)	1	
pfam12072	Domain of unknown function (DUF3552)	13	
pfam12073	Protein of unknown function (DUF3553)	3	
pfam12095	Protein CHLORORESPIRATORY REDUCTION 7	1	
pfam12096	Protein of unknown function (DUF3572)	1	
pfam12100	Domain of unknown function (DUF3576)	5	
pfam12102	Domain of unknown function (DUF3578)	1	
pfam12112	Protein of unknown function (DUF3579)	1	
pfam12127	SigmaW regulon antibacterial	2	
pfam12130	Protein of unknown function (DUF3585)	1	
pfam12146	Serine aminopeptidase, S33	22	
pfam12158	Protein of unknown function (DUF3592)	1	
pfam12159	Protein of unknown function (DUF3593)	1	
pfam12161	HsdM N-terminal domain	43	
pfam12167	Domain of unknown function (DUF3596)	1	
pfam12169	DNA polymerase III subunits gamma and tau domain III	17	
pfam12170	DNA polymerase III tau subunit V interacting with alpha	1	
pfam12171	Zinc-finger double-stranded RNA-binding	1	
pfam12172	Rubredoxin-like zinc ribbon domain (DUF35_N)	12	
pfam12183	Restriction endonuclease NotI	5	
pfam12215	beta-glucosidase 2, glycosyl-hydrolase family 116 N-term	2	
pfam12221	Bacterial membrane protein N terminal	5	
pfam12228	Protein of unknown function (DUF3604)	11	
pfam12236	Bacteriophage head to tail connecting protein	3	
pfam12241	Trans-2-enoyl-CoA reductase catalytic region	5	
pfam12242	NAD(P)H binding domain of trans-2-enoyl-CoA reductase	4	
pfam12256	Insecticide toxin TcdB middle/N-terminal region	1	
pfam12263	Protein of unknown function (DUF3611)	1	
pfam12270	Cytochrome c oxidase subunit IV	4	
pfam12281	Nucleotidyltransferase	4	
pfam12288	Carboxysome shell peptide mid-region	1	
pfam12318	Membrane bound FAD containing D-sorbitol dehydrogenase	1	
pfam12323	Helix-turn-helix domain	7	
pfam12327	FtsZ family, C-terminal domain	21	
pfam12344	Ultra-violet resistance protein B	17	
pfam12345	Protein of unknown function (DUF3641)	4	
pfam12358	Protein of unknown function (DUF3644)	1	
pfam12362	DNA polymerase III gamma and tau subunits C terminal	6	
pfam12367	Pyruvate ferredoxin oxidoreductase beta subunit C terminal	2	
pfam12368	Rhodanase C-terminal	3	
pfam12390	Selenocysteine synthase N terminal	2	
pfam12391	Protocatechuate 3,4-dioxygenase beta subunit N terminal	2	
pfam12399	Branched-chain amino acid ATP-binding cassette transporter	39	
pfam12401	Protein of unknown function (DUF2662)	1	
pfam12411	Choline sulfatase enzyme C terminal	1	
pfam12418	Acyl-CoA dehydrogenase N terminal	2	
pfam12419	SNF2 Helicase protein	3	
pfam12441	CopG antitoxin of type II toxin-antitoxin system	1	
pfam12450	von Willebrand factor	2	
pfam12452	Protein of unknown function (DUF3685)	1	
pfam12469	CRISPR-associated protein	3	
pfam12476	Protein of unknown function (DUF3696)	13	
pfam12494	Protein of unknown function (DUF3695)	1	
pfam12501	Phosphate ATP-binding cassette transporter	2	
pfam12525	Protein of unknown function (DUF3726)	2	
pfam12527	Protein of unknown function (DUF3727)	1	
pfam12544	Lysine-2,3-aminomutase	1	
pfam12556	Cobaltochelatase CobS subunit N terminal	5	
pfam12557	Cob(I)alamin adenosyltransferase N terminal	1	
pfam12564	Type III restriction/modification enzyme methylation subunit	2	
pfam12570	Protein of unknown function (DUF3750)	1	
pfam12573	2-oxoisovalerate dehydrogenase E1 alpha subunit N terminal	1	
pfam12600	Protein of unknown function (DUF3769)	1	
pfam12607	Protein of unknown function (DUF3772)	1	
pfam12617	Iron-Sulfur binding protein C terminal	1	
pfam12623	RNA repair, ligase-Pnkp-associating, region of Hen1	1	
pfam12625	Arabinose-binding domain of AraC transcription regulator, N-term	1	
pfam12626	Polymerase A arginine-rich C-terminus	3	
pfam12627	Probable RNA and SrmB- binding site of polymerase A	19	
pfam12631	MnmE helical domain	12	
pfam12637	TSCPD domain	1	
pfam12643	MazG-like family	1	
pfam12644	Protein of unknown function (DUF3782)	4	
pfam12646	Domain of unknown function (DUF3783)	1	
pfam12651	Ribbon-helix-helix domain	1	
pfam12674	Putative zinc ribbon domain	4	
pfam12679	ABC-2 family transporter protein	15	
pfam12681	Glyoxalase-like domain	2	
pfam12684	PDDEXK-like domain of unknown function (DUF3799)	1	
pfam12686	Protein of unknown function (DUF3800)	6	
pfam12692	S-adenosyl-L-methionine methyltransferase	2	
pfam12693	GspL periplasmic domain	2	
pfam12694	Putative molybdenum carrier	1	
pfam12695	Alpha/beta hydrolase family	1	
pfam12696	TraM recognition site of TraD and TraG	4	
pfam12697	Alpha/beta hydrolase family	26	
pfam12698	ABC-2 family transporter protein	12	
pfam12704	MacB-like periplasmic core domain	33	
pfam12705	PD-(D/E)XK nuclease superfamily	42	
pfam12706	Beta-lactamase superfamily domain	29	
pfam12710	haloacid dehalogenase-like hydrolase	9	
pfam12715	Abhydrolase family	1	
pfam12717	non-SMC mitotic condensation complex subunit 1	1	
pfam12727	PBP superfamily domain	1	
pfam12728	Helix-turn-helix domain	20	
pfam12730	ABC-2 family transporter protein	3	
pfam12731	Mating-type protein beta 1	1	
pfam12732	YtxH-like protein	1	
pfam12733	Cadherin-like beta sandwich domain	1	
pfam12746	GNAT acetyltransferase	1	
pfam12760	Transposase zinc-ribbon domain	27	
pfam12762	ISXO2-like transposase domain	80	
pfam12769	4TM region of pyridine nucleotide transhydrogenase, mitoch	10	
pfam12770	CHAT domain	1	
pfam12774	Hydrolytic ATP binding site of dynein motor region D1	1	
pfam12780	P-loop containing dynein motor region D4	1	
pfam12781	ATP-binding dynein motor region D5	1	
pfam12784	PD-(D/E)XK nuclease family transposase	5	
pfam12787	EcsC protein family	1	
pfam12796	Ankyrin repeats (3 copies)	130	
pfam12799	Leucine Rich repeats (2 copies)	9	
pfam12801	4Fe-4S binding domain	1	
pfam12802	MarR family	8	
pfam12804	MobA-like NTP transferase domain	45	
pfam12806	Acetyl-CoA dehydrogenase C-terminal like	6	
pfam12826	Helix-hairpin-helix motif	15	
pfam12831	FAD dependent oxidoreductase	21	
pfam12832	MFS_1 like family	1	
pfam12833	Helix-turn-helix domain	20	
pfam12836	Helix-hairpin-helix motif	7	
pfam12837	4Fe-4S binding domain	1	
pfam12838	4Fe-4S dicluster domain	37	
pfam12840	Helix-turn-helix domain	6	
pfam12844	Helix-turn-helix domain	1	
pfam12846	AAA-like domain	1	
pfam12848	ABC transporter	8	
pfam12849	PBP superfamily domain	20	
pfam12850	Calcineurin-like phosphoesterase superfamily domain	6	
pfam12852	Cupin	1	
pfam12860	PAS fold	2	
pfam12867	DinB superfamily	11	
pfam12872	OST-HTH/LOTUS domain	3	
pfam12873	Domain of unknown function (DUF3825)	2	
pfam12874	Zinc-finger of C2H2 type	1	
pfam12892	Spy0128-like isopeptide containing domain	3	
pfam12893	Putative lumazine-binding	1	
pfam12894	Anaphase-promoting complex subunit 4 WD40 domain	1	
pfam12895	Anaphase-promoting complex, cyclosome, subunit 3	4	
pfam12897	Alanine-glyoxylate amino-transferase	2	
pfam12899	Alkaline and neutral invertase	1	
pfam12900	Pyridoxamine 5'-phosphate oxidase	4	
pfam12911	N-terminal TM domain of oligopeptide transport permease C	31	
pfam12915	Protein of unknown function (DUF3833)	6	
pfam12942	Archaeal ammonia monooxygenase subunit A (AmoA)	2	
pfam12947	EGF domain	1	
pfam12950	TaqI-like C-terminal specificity domain	19	
pfam12957	Domain of unknown function (DUF3846)	2	
pfam12973	ChrR Cupin-like domain	6	
pfam12974	ABC transporter, phosphonate, periplasmic substrate-binding protein	3	
pfam12996	DUF based on E. rectale Gene description (DUF3880)	1	
pfam13000	Acetyl-coenzyme A transporter 1	4	
pfam13005	zinc-finger binding domain of transposase IS66	1	
pfam13007	Transposase C of IS166 homeodomain	3	
pfam13011	leucine-zipper of insertion element IS481	4	
pfam13020	Domain of unknown function (DUF3883)	12	
pfam13023	HD domain	2	
pfam13036	Peptidoglycan-synthase activator LpoB	3	
pfam13083	KH domain	11	
pfam13085	2Fe-2S iron-sulfur cluster binding domain	24	
pfam13086	AAA domain	7	
pfam13087	AAA domain	12	
pfam13088	BNR repeat-like domain	1	
pfam13089	Polyphosphate kinase N-terminal domain	10	
pfam13090	Polyphosphate kinase C-terminal domain	17	
pfam13091	PLD-like domain	28	
pfam13098	Thioredoxin-like domain	5	
pfam13102	Phage integrase SAM-like domain	1	
pfam13103	TonB C terminal	3	
pfam13116	Protein of unknown function	4	
pfam13138	Protein of unknown function (DUF3982)	1	
pfam13144	Chaperone for flagella basal body P-ring formation	1	
pfam13145	PPIC-type PPIASE domain	11	
pfam13155	Toprim-like	9	
pfam13156	Restriction endonuclease	27	
pfam13166	AAA domain	12	
pfam13167	GTP-binding GTPase N-terminal	11	
pfam13173	AAA domain	78	
pfam13174	Tetratricopeptide repeat	25	
pfam13175	AAA ATPase domain	77	
pfam13176	Tetratricopeptide repeat	8	
pfam13177	DNA polymerase III, delta subunit	38	
pfam13180	PDZ domain	56	
pfam13181	Tetratricopeptide repeat	63	
pfam13182	Protein of unknown function (DUF4007)	6	
pfam13183	4Fe-4S dicluster domain	22	
pfam13184	NusA-like KH domain	14	
pfam13185	GAF domain	7	
pfam13186	Iron-sulfur cluster-binding domain	7	
pfam13187	4Fe-4S dicluster domain	3	
pfam13188	PAS domain	1	
pfam13189	Cytidylate kinase-like family	1	
pfam13191	AAA ATPase domain	36	
pfam13193	AMP-binding enzyme C-terminal domain	67	
pfam13195	Protein of unknown function (DUF4011)	4	
pfam13200	Putative glycosyl hydrolase domain	2	
pfam13202	EF hand	7	
pfam13204	Protein of unknown function (DUF4038)	1	
pfam13205	Bacterial Ig-like domain	24	
pfam13207	AAA domain	4	
pfam13208	TerB N-terminal domain	2	
pfam13212	Domain of unknown function (DUF4020)	1	
pfam13229	Right handed beta helix region	1	
pfam13230	Glutamine amidotransferases class-II	1	
pfam13231	Dolichyl-phosphate-mannose-protein mannosyltransferase	16	
pfam13237	4Fe-4S dicluster domain	3	
pfam13238	AAA domain	2	
pfam13239	2TM domain	1	
pfam13240	zinc-ribbon domain	6	
pfam13241	Putative NAD(P)-binding	5	
pfam13242	HAD-hyrolase-like	15	
pfam13244	Domain of unknown function (DUF4040)	2	
pfam13245	AAA domain	13	
pfam13247	4Fe-4S dicluster domain	11	
pfam13263	PHP-associated	2	
pfam13271	Domain of unknown function (DUF4062)	1	
pfam13274	Protein of unknown function (DUF4065)	42	
pfam13276	HTH-like domain	12	
pfam13277	YmdB-like protein	11	
pfam13279	Thioesterase-like superfamily	10	
pfam13280	WYL domain	6	
pfam13286	Phosphohydrolase-associated domain	12	
pfam13288	DXP reductoisomerase C-terminal domain	9	
pfam13289	SIR2-like domain	16	
pfam13290	Chitobiase/beta-hexosaminidase C-terminal domain	1	
pfam13291	ACT domain	14	
pfam13292	1-deoxy-D-xylulose-5-phosphate synthase	15	
pfam13301	Protein of unknown function (DUF4079)	2	
pfam13302	Acetyltransferase (GNAT) domain	17	
pfam13304	AAA domain, putative AbiEii toxin, Type IV TA system	118	
pfam13305	WHG domain	1	
pfam13306	Leucine rich repeats (6 copies)	20	
pfam13307	Helicase C-terminal domain	12	
pfam13310	Virulence protein RhuM family	18	
pfam13318	Protein of unknown function (DUF4089)	1	
pfam13326	Photosystem II Pbs27	1	
pfam13328	HD domain	18	
pfam13335	Magnesium chelatase, subunit ChlI C-terminal	14	
pfam13337	Putative ATP-dependent Lon protease	2	
pfam13338	Transcriptional regulator, AbiEi antitoxin	19	
pfam13340	Putative transposase of IS4/5 family (DUF4096)	75	
pfam13342	C-terminal repeat of topoisomerase	1	
pfam13343	Bacterial extracellular solute-binding protein	16	
pfam13344	Haloacid dehalogenase-like hydrolase	4	
pfam13347	MFS/sugar transport protein	15	
pfam13349	Putative adhesin	1	
pfam13353	4Fe-4S single cluster domain	2	
pfam13354	Beta-lactamase enzyme family	6	
pfam13355	Protein of unknown function (DUF4101)	1	
pfam13356	Domain of unknown function (DUF4102)	5	
pfam13358	DDE superfamily endonuclease	100	
pfam13359	DDE superfamily endonuclease	8	
pfam13360	PQQ-like domain	38	
pfam13361	UvrD-like helicase C-terminal domain	73	
pfam13362	Toprim domain	1	
pfam13365	Trypsin-like peptidase domain	59	
pfam13368	Topoisomerase C-terminal repeat	13	
pfam13369	Transglutaminase-like superfamily	2	
pfam13370	4Fe-4S single cluster domain of Ferredoxin I	5	
pfam13371	Tetratricopeptide repeat	3	
pfam13372	Alginate export	1	
pfam13374	Tetratricopeptide repeat	11	
pfam13376	Bacteriocin-protection, YdeI or OmpD-Associated	11	
pfam13377	Periplasmic binding protein-like domain	9	
pfam13378	Enolase C-terminal domain-like	54	
pfam13379	NMT1-like family	4	
pfam13380	CoA binding domain	15	
pfam13382	Adenine deaminase C-terminal domain	2	
pfam13384	Homeodomain-like domain	26	
pfam13385	Concanavalin A-like lectin/glucanases superfamily	12	
pfam13387	Domain of unknown function (DUF4105)	2	
pfam13391	HNH endonuclease	13	
pfam13392	HNH endonuclease	3	
pfam13393	Histidyl-tRNA synthetase	53	
pfam13394	4Fe-4S single cluster domain	2	
pfam13395	HNH endonuclease	18	
pfam13396	Phospholipase_D-nuclease N-terminal	1	
pfam13398	Peptidase M50B-like	2	
pfam13399	LytR cell envelope-related transcriptional attenuator	1	
pfam13400	Putative Flp pilus-assembly TadE/G-like	1	
pfam13401	AAA domain	18	
pfam13404	AsnC-type helix-turn-helix domain	4	
pfam13406	Transglycosylase SLT domain	16	
pfam13407	Periplasmic binding protein domain	24	
pfam13408	Recombinase zinc beta ribbon domain	5	
pfam13409	Glutathione S-transferase, N-terminal domain	5	
pfam13410	Glutathione S-transferase, C-terminal domain	21	
pfam13411	MerR HTH family regulatory protein	19	
pfam13412	Winged helix-turn-helix DNA-binding	20	
pfam13413	Helix-turn-helix domain	12	
pfam13414	TPR repeat	55	
pfam13415	Galactose oxidase, central domain	1	
pfam13416	Bacterial extracellular solute-binding protein	57	
pfam13417	Glutathione S-transferase, N-terminal domain	34	
pfam13418	Galactose oxidase, central domain	2	
pfam13419	Haloacid dehalogenase-like hydrolase	43	
pfam13420	Acetyltransferase (GNAT) domain	1	
pfam13424	Tetratricopeptide repeat	37	
pfam13426	PAS domain	3	
pfam13428	Tetratricopeptide repeat	8	
pfam13429	Tetratricopeptide repeat	2	
pfam13431	Tetratricopeptide repeat	13	
pfam13432	Tetratricopeptide repeat	138	
pfam13433	Periplasmic binding protein domain	2	
pfam13434	L-lysine 6-monooxygenase (NADPH-requiring)	1	
pfam13435	Cytochrome c554 and c-prime	2	
pfam13437	HlyD family secretion protein	23	
pfam13439	Glycosyltransferase Family 4	34	
pfam13440	Polysaccharide biosynthesis protein	2	
pfam13442	Cytochrome C oxidase, cbb3-type, subunit III	35	
pfam13443	Cro/C1-type HTH DNA-binding domain	3	
pfam13444	Acetyltransferase (GNAT) domain	8	
pfam13445	RING-type zinc-finger	3	
pfam13449	Esterase-like activity of phytase	3	
pfam13450	NAD(P)-binding Rossmann-like domain	34	
pfam13451	Probable zinc-ribbon domain	1	
pfam13452	N-terminal half of MaoC dehydratase	10	
pfam13453	Transcription factor zinc-finger	2	
pfam13455	Meiotically up-regulated gene 113	2	
pfam13456	Reverse transcriptase-like	1	
pfam13458	Periplasmic binding protein	80	
pfam13459	4Fe-4S single cluster domain	3	
pfam13460	NAD(P)H-binding	9	
pfam13462	Thioredoxin	25	
pfam13463	Winged helix DNA-binding domain	4	
pfam13464	Domain of unknown function (DUF4115)	2	
pfam13466	STAS domain	2	
pfam13467	Ribbon-helix-helix domain	3	
pfam13468	Glyoxalase-like domain	3	
pfam13469	Sulfotransferase family	10	
pfam13470	PIN domain	6	
pfam13472	GDSL-like Lipase/Acylhydrolase family	8	
pfam13474	SnoaL-like domain	4	
pfam13476	AAA domain	35	
pfam13477	Glycosyl transferase 4-like	1	
pfam13478	XdhC Rossmann domain	10	
pfam13479	AAA domain	2	
pfam13480	Acetyltransferase (GNAT) domain	4	
pfam13481	AAA domain	18	
pfam13482	RNase_H superfamily	3	
pfam13483	Beta-lactamase superfamily domain	12	
pfam13484	4Fe-4S double cluster binding domain	7	
pfam13486	Reductive dehalogenase subunit	3	
pfam13487	HD domain	2	
pfam13488	Glycine zipper	2	
pfam13489	Methyltransferase domain	18	
pfam13490	Putative zinc-finger	4	
pfam13491	4TM region of DNA translocase FtsK/SpoIIIE	12	
pfam13495	Phage integrase, N-terminal SAM-like domain	12	
pfam13499	EF-hand domain pair	7	
pfam13500	AAA domain	9	
pfam13501	Sulfur oxidation protein SoxY	4	
pfam13502	AsmA-like C-terminal region	6	
pfam13505	Outer membrane protein beta-barrel domain	5	
pfam13506	Glycosyl transferase family 21	1	
pfam13507	CobB/CobQ-like glutamine amidotransferase domain	31	
pfam13508	Acetyltransferase (GNAT) domain	4	
pfam13510	2Fe-2S iron-sulfur cluster binding domain	24	
pfam13512	Tetratricopeptide repeat	2	
pfam13514	AAA domain	5	
pfam13516	Leucine Rich repeat	3	
pfam13517	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella	57	
pfam13518	Helix-turn-helix domain	17	
pfam13519	von Willebrand factor type A domain	16	
pfam13520	Amino acid permease	7	
pfam13522	Glutamine amidotransferase domain	27	
pfam13524	Glycosyl transferases group 1	10	
pfam13525	Outer membrane lipoprotein	15	
pfam13527	Acetyltransferase (GNAT) domain	7	
pfam13528	Glycosyl transferase family 1	4	
pfam13530	Sterol carrier protein domain	2	
pfam13531	Bacterial extracellular solute-binding protein	13	
pfam13532	2OG-Fe(II) oxygenase superfamily	1	
pfam13533	Biotin-lipoyl like	19	
pfam13534	4Fe-4S dicluster domain	9	
pfam13535	ATP-grasp domain	1	
pfam13537	Glutamine amidotransferase domain	13	
pfam13538	UvrD-like helicase C-terminal domain	22	
pfam13539	D-alanyl-D-alanine carboxypeptidase	2	
pfam13540	Regulator of chromosome condensation (RCC1) repeat	5	
pfam13541	Subunit ChlI of Mg-chelatase	23	
pfam13545	Crp-like helix-turn-helix domain	3	
pfam13546	DDE superfamily endonuclease	2	
pfam13547	GTA TIM-barrel-like domain	1	
pfam13549	ATP-grasp domain	14	
pfam13550	Putative phage tail protein	4	
pfam13551	Winged helix-turn helix	20	
pfam13552	Protein of unknown function (DUF4127)	1	
pfam13555	P-loop containing region of AAA domain	1	
pfam13556	PucR C-terminal helix-turn-helix domain	2	
pfam13558	Putative exonuclease SbcCD, C subunit	1	
pfam13560	Helix-turn-helix domain	28	
pfam13561	Enoyl-(Acyl carrier protein) reductase	170	
pfam13563	2'-5' RNA ligase superfamily	4	
pfam13565	Homeodomain-like domain	34	
pfam13567	Domain of unknown function (DUF4131)	5	
pfam13570	PQQ-like domain	11	
pfam13573	SprB repeat	1	
pfam13577	SnoaL-like domain	8	
pfam13578	Methyltransferase domain	4	
pfam13579	Glycosyl transferase 4-like domain	11	
pfam13580	SIS domain	7	
pfam13581	Histidine kinase-like ATPase domain	13	
pfam13582	Metallo-peptidase family M12B Reprolysin-like	7	
pfam13583	Metallo-peptidase family M12B Reprolysin-like	4	
