Pfam ID	Pfam Name	Gene Count (assembled)	
pfam04616	Glycosyl hydrolases family 43	1	
pfam04632	Fusaric acid resistance protein family	3	
pfam04654	Protein of unknown function, DUF599	5	
pfam04655	Aminoglycoside/hydroxyurea antibiotic resistance kinase	1	
pfam04675	DNA ligase N terminus	2	
pfam04679	ATP dependent DNA ligase C terminal region	4	
pfam04715	Anthranilate synthase component I, N terminal region	6	
pfam04717	Type VI secretion system, phage-baseplate injector	4	
pfam04734	Neutral/alkaline non-lysosomal ceramidase, N-terminal	4	
pfam04748	Divergent polysaccharide deacetylase	6	
pfam04752	ChaC-like protein	3	
pfam04754	Putative transposase, YhgA-like	2	
pfam04760	Translation initiation factor IF-2, N-terminal region	10	
pfam04768	NAT, N-acetyltransferase, of N-acetylglutamate synthase	2	
pfam04773	FecR protein	9	
pfam04784	Protein of unknown function, DUF547	4	
pfam04788	Protein of unknown function (DUF620)	1	
pfam04796	Plasmid encoded RepA protein	1	
pfam04800	ETC complex I subunit conserved region	4	
pfam04820	Tryptophan halogenase	2	
pfam04828	Glutathione-dependent formaldehyde-activating enzyme	10	
pfam04832	SOUL heme-binding protein	1	
pfam04851	Type III restriction enzyme, res subunit	19	
pfam04860	Phage portal protein	2	
pfam04865	Baseplate J-like protein	3	
pfam04879	Molybdopterin oxidoreductase Fe4S4 domain	7	
pfam04892	VanZ like family	1	
pfam04893	Yip1 domain	1	
pfam04898	Glutamate synthase central domain	11	
pfam04909	Amidohydrolase	16	
pfam04914	DltD C-terminal region	1	
pfam04932	O-Antigen ligase	7	
pfam04940	Sensors of blue-light using FAD	3	
pfam04945	YHS domain	4	
pfam04951	D-aminopeptidase	1	
pfam04952	Succinylglutamate desuccinylase / Aspartoacylase family	10	
pfam04954	Siderophore-interacting protein	2	
pfam04956	TrbC/VIRB2 family	5	
pfam04957	Ribosome modulation factor	1	
pfam04958	Arginine N-succinyltransferase beta subunit	3	
pfam04960	Glutaminase	3	
pfam04961	Formiminotransferase-cyclodeaminase	1	
pfam04962	KduI/IolB family	2	
pfam04963	Sigma-54 factor, core binding domain	6	
pfam04964	Flp/Fap pilin component	7	
pfam04965	Gene 25-like lysozyme	3	
pfam04966	Carbohydrate-selective porin, OprB family	2	
pfam04972	BON domain	9	
pfam04973	Nicotinamide mononucleotide transporter	3	
pfam04976	DMSO reductase anchor subunit (DmsC)	1	
pfam04977	Septum formation initiator	6	
pfam04982	HPP family	1	
pfam04983	RNA polymerase Rpb1, domain 3	7	
pfam04984	Phage tail sheath protein	4	
pfam04986	Putative transposase	3	
pfam04989	Cephalosporin hydroxylase	2	
pfam04993	TfoX N-terminal domain	2	
pfam04994	TfoX C-terminal domain	1	
pfam04995	Heme exporter protein D (CcmD)	2	
pfam04996	Succinylarginine dihydrolase	3	
pfam04997	RNA polymerase Rpb1, domain 1	11	
pfam04998	RNA polymerase Rpb1, domain 5	4	
pfam04999	Cell division protein FtsL	1	
pfam05000	RNA polymerase Rpb1, domain 4	1	
pfam05013	N-formylglutamate amidohydrolase	13	
pfam05015	RelE-like toxin of type II toxin-antitoxin system HigB	4	
pfam05016	ParE toxin of type II toxin-antitoxin system, parDE	14	
pfam05019	Coenzyme Q (ubiquinone) biosynthesis protein Coq4	3	
pfam05025	RbsD / FucU transport protein family	2	
pfam05035	2-keto-3-deoxy-galactonokinase	3	
pfam05036	Sporulation related domain	16	
pfam05048	Periplasmic copper-binding protein (NosD)	3	
pfam05050	Methyltransferase FkbM domain	9	
pfam05063	MT-A70	1	
pfam05065	Phage capsid family	4	
pfam05071	NADH ubiquinone oxidoreductase subunit NDUFA12	3	
pfam05076	Suppressor of fused protein (SUFU)	1	
pfam05088	Bacterial NAD-glutamate dehydrogenase	22	
pfam05090	Vitamin K-dependent gamma-carboxylase	2	
pfam05096	Glutamine cyclotransferase	4	
pfam05099	Tellurite resistance protein TerB	14	
pfam05101	Type IV secretory pathway, VirB3-like protein	5	
pfam05114	Protein of unknown function (DUF692)	5	
pfam05116	Sucrose-6F-phosphate phosphohydrolase	1	
pfam05118	Aspartyl/Asparaginyl beta-hydroxylase	2	
pfam05119	Phage terminase, small subunit	1	
pfam05125	Phage major capsid protein, P2 family	1	
pfam05128	Domain of unknown function (DUF697)	1	
pfam05130	FlgN protein	2	
pfam05134	Type II secretion system (T2SS), protein L	1	
pfam05135	Phage gp6-like head-tail connector protein	1	
pfam05136	Phage portal protein, lambda family	1	
pfam05138	Phenylacetic acid catabolic protein	7	
pfam05139	Erythromycin esterase	2	
pfam05140	ResB-like family	2	
pfam05145	Putative ammonia monooxygenase	4	
pfam05154	TM2 domain	4	
pfam05157	Type II secretion system (T2SS), protein E, N-terminal domain	6	
pfam05159	Capsule polysaccharide biosynthesis protein	6	
pfam05161	MOFRL family	4	
pfam05163	DinB family	2	
pfam05164	Cell division protein ZapA	5	
pfam05167	Uncharacterised ACR (DUF711)	1	
pfam05168	HEPN domain	1	
pfam05170	AsmA family	11	
pfam05171	Haemin-degrading HemS.ChuX domain	4	
pfam05173	Dihydrodipicolinate reductase, C-terminus	7	
pfam05175	Methyltransferase small domain	8	
pfam05187	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S	6	
pfam05188	MutS domain II	9	
pfam05190	MutS family domain IV	4	
pfam05191	Adenylate kinase, active site lid	1	
pfam05192	MutS domain III	7	
pfam05193	Peptidase M16 inactive domain	23	
pfam05194	UreE urease accessory protein, C-terminal domain	1	
pfam05195	Aminopeptidase P, N-terminal domain	5	
pfam05198	Translation initiation factor IF-3, N-terminal domain	6	
pfam05199	GMC oxidoreductase	22	
pfam05201	Glutamyl-tRNAGlu reductase, N-terminal domain	1	
pfam05203	Hom_end-associated Hint	1	
pfam05221	S-adenosyl-L-homocysteine hydrolase	9	
pfam05222	Alanine dehydrogenase/PNT, N-terminal domain	17	
pfam05226	CHASE2 domain	7	
pfam05227	CHASE3 domain	1	
pfam05228	CHASE4 domain	1	
pfam05229	Spore Coat Protein U domain	1	
pfam05231	MASE1	3	
pfam05232	Chlorhexidine efflux transporter	1	
pfam05233	PHB accumulation regulatory domain	3	
pfam05239	PRC-barrel domain	8	
pfam05257	CHAP domain	3	
pfam05258	Protein of unknown function (DUF721)	3	
pfam05272	Virulence-associated protein E	1	
pfam05275	Copper resistance protein B precursor (CopB)	5	
pfam05284	Protein of unknown function (DUF736)	6	
pfam05292	Malonyl-CoA decarboxylase (MCD)	2	
pfam05299	M61 glycyl aminopeptidase	3	
pfam05309	TraE protein	1	
pfam05336	L-rhamnose mutarotase	3	
pfam05342	M26 IgA1-specific Metallo-endopeptidase N-terminal region	1	
pfam05343	M42 glutamyl aminopeptidase	4	
pfam05345	Putative Ig domain	1	
pfam05359	Domain of Unknown Function (DUF748)	1	
pfam05362	Lon protease (S16) C-terminal proteolytic domain	10	
pfam05368	NmrA-like family	1	
pfam05378	Hydantoinase/oxoprolinase N-terminal region	7	
pfam05400	Flagellar protein FliT	1	
pfam05402	Coenzyme PQQ synthesis protein D (PqqD)	3	
pfam05406	WGR domain	1	
pfam05425	Copper resistance protein D	1	
pfam05426	Alginate lyase	2	
pfam05430	S-adenosyl-L-methionine-dependent methyltransferase	5	
pfam05433	Glycine zipper 2TM domain	6	
pfam05437	Branched-chain amino acid transport protein (AzlD)	3	
pfam05443	ROS/MUCR transcriptional regulator protein	4	
pfam05488	PAAR motif	1	
pfam05491	Holliday junction DNA helicase ruvB C-terminus	2	
pfam05494	MlaC protein	8	
pfam05496	Holliday junction DNA helicase ruvB N-terminus	9	
pfam05521	Phage head-tail joining protein	1	
pfam05523	WxcM-like, C-terminal	2	
pfam05524	PEP-utilising enzyme, N-terminal	6	
pfam05525	Branched-chain amino acid transport protein	2	
pfam05532	CsbD-like	7	
pfam05534	HicB family	1	
pfam05544	Proline racemase	3	
pfam05545	Cbb3-type cytochrome oxidase component FixQ	4	
pfam05552	Conserved TM helix	2	
pfam05567	Neisseria PilC beta-propeller domain	2	
pfam05569	BlaR1 peptidase M56	5	
pfam05572	Pregnancy-associated plasma protein-A	4	
pfam05573	NosL	1	
pfam05591	Type VI secretion system, VipA, VC_A0107 or Hcp2	3	
pfam05592	Bacterial alpha-L-rhamnosidase	2	
pfam05593	RHS Repeat	4	
pfam05594	Haemagluttinin repeat	1	
pfam05598	Transposase domain (DUF772)	6	
pfam05618	Putative ATP-dependant zinc protease	6	
pfam05621	Bacterial TniB protein	4	
pfam05635	23S rRNA-intervening sequence protein	7	
pfam05638	Type VI secretion system effector, Hcp	1	
pfam05649	Peptidase family M13	4	
pfam05656	Protein of unknown function (DUF805)	5	
pfam05673	Protein of unknown function (DUF815)	3	
pfam05675	Protein of unknown function (DUF817)	1	
pfam05681	Fumarate hydratase (Fumerase)	3	
pfam05683	Fumarase C-terminus	3	
pfam05684	Protein of unknown function (DUF819)	4	
pfam05685	Putative restriction endonuclease	2	
pfam05686	Glycosyl transferase family 90	1	
pfam05690	Thiazole biosynthesis protein ThiG	5	
pfam05697	Bacterial trigger factor protein (TF)	7	
pfam05698	Bacterial trigger factor protein (TF) C-terminus	5	
pfam05708	Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family	4	
pfam05711	Macrocin-O-methyltransferase (TylF)	1	
pfam05713	Bacterial mobilisation protein (MobC)	1	
pfam05717	IS66 Orf2 like protein	8	
pfam05721	Phytanoyl-CoA dioxygenase (PhyH)	15	
pfam05724	Thiopurine S-methyltransferase (TPMT)	5	
pfam05726	Pirin C-terminal cupin domain	9	
pfam05732	Firmicute plasmid replication protein (RepL)	1	
pfam05735	Thrombospondin C-terminal region	1	
pfam05738	Cna protein B-type domain	1	
pfam05742	Transport and Golgi organisation 2	4	
pfam05746	DALR anticodon binding domain	8	
pfam05751	FixH	3	
pfam05762	VWA domain containing CoxE-like protein	6	
pfam05787	Bacterial protein of unknown function (DUF839)	10	
pfam05816	Toxic anion resistance protein (TelA)	1	
pfam05833	Fibronectin-binding protein A N-terminus (FbpA)	1	
pfam05838	Glycosyl hydrolase 108	4	
pfam05845	Bacterial phosphonate metabolism protein (PhnH)	3	
pfam05853	beta-keto acid cleavage enzyme	4	
pfam05861	Bacterial phosphonate metabolism protein (PhnI)	5	
pfam05872	Bacterial protein of unknown function (DUF853)	6	
pfam05876	Phage terminase large subunit (GpA)	8	
pfam05893	Acyl-CoA reductase (LuxC)	2	
pfam05896	Na(+)-translocating NADH-quinone reductase subunit A (NQRA)	2	
pfam05899	Protein of unknown function (DUF861)	2	
pfam05908	Poly-gamma-glutamate hydrolase	1	
pfam05926	Phage head completion protein (GPL)	1	
pfam05929	Phage capsid scaffolding protein (GPO) serine peptidase	1	
pfam05930	Prophage CP4-57 regulatory protein (AlpA)	8	
pfam05935	Arylsulfotransferase (ASST)	5	
pfam05936	Bacterial Type VI secretion, VC_A0110, EvfL, ImpJ, VasE	2	
pfam05940	NnrS protein	7	
pfam05943	Type VI secretion protein, EvpB/VC_A0108, tail sheath	1	
pfam05951	Bacterial protein of unknown function (DUF882)	3	
pfam05954	Phage late control gene D protein (GPD)	4	
pfam05957	Bacterial protein of unknown function (DUF883)	2	
pfam05958	tRNA (Uracil-5-)-methyltransferase	5	
pfam05960	Bacterial protein of unknown function (DUF885)	15	
pfam05962	HutD	2	
pfam05971	Protein of unknown function (DUF890)	2	
pfam05973	Phage derived protein Gp49-like (DUF891)	2	
pfam05977	Transmembrane secretion effector	16	
pfam05985	Ethanolamine ammonia-lyase light chain (EutC)	2	
pfam05987	Bacterial protein of unknown function (DUF898)	1	
pfam05990	Alpha/beta hydrolase of unknown function (DUF900)	5	
pfam05995	Cysteine dioxygenase type I	1	
pfam06007	Phosphonate metabolism protein PhnJ	4	
pfam06026	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	3	
pfam06035	Bacterial transglutaminase-like cysteine proteinase BTLCP	2	
pfam06041	Bacterial protein of unknown function (DUF924)	5	
pfam06042	Nucleotidyltransferase	3	
pfam06044	Dam-replacing family	1	
pfam06048	Domain of unknown function (DUF927)	2	
pfam06052	3-hydroxyanthranilic acid dioxygenase	3	
pfam06055	Exopolysaccharide synthesis, ExoD	1	
pfam06064	Host-nuclease inhibitor protein Gam	1	
pfam06067	Domain of unknown function (DUF932)	2	
pfam06071	Protein of unknown function (DUF933)	7	
pfam06073	Bacterial protein of unknown function (DUF934)	3	
pfam06078	Bacterial protein of unknown function (DUF937)	3	
pfam06080	Protein of unknown function (DUF938)	3	
pfam06082	Exopolysaccharide biosynthesis protein YbjH	2	
pfam06089	L-asparaginase II	2	
pfam06094	Gamma-glutamyl cyclotransferase, AIG2-like	2	
pfam06100	MCRA family	1	
pfam06108	Protein of unknown function (DUF952)	5	
pfam06114	Domain of unknown function (DUF955)	8	
pfam06123	Inner membrane protein CreD	5	
pfam06127	Protein of unknown function (DUF962)	6	
pfam06144	DNA polymerase III, delta subunit	5	
pfam06155	Protein of unknown function (DUF971)	3	
pfam06163	Bacterial protein of unknown function (DUF977)	1	
pfam06165	Glycosyltransferase family 36	1	
pfam06167	Glucose-regulated metallo-peptidase M90	8	
pfam06170	Protein of unknown function (DUF983)	6	
pfam06172	Cupin superfamily (DUF985)	5	
pfam06175	tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE)	3	
pfam06181	Urate oxidase N-terminal	6	
pfam06186	Protein of unknown function (DUF992)	3	
pfam06189	5'-nucleotidase	1	
pfam06199	Phage tail tube protein	2	
pfam06210	Protein of unknown function (DUF1003)	3	
pfam06213	Cobalamin biosynthesis protein CobT	4	
pfam06224	Winged helix DNA-binding domain	6	
pfam06226	Protein of unknown function (DUF1007)	4	
pfam06230	Protein of unknown function (DUF1009)	2	
pfam06240	Carbon monoxide dehydrogenase subunit G (CoxG)	1	
pfam06242	Protein of unknown function (DUF1013)	3	
pfam06243	Phenylacetic acid degradation B	2	
pfam06245	Protein of unknown function (DUF1015)	1	
pfam06250	Protein of unknown function (DUF1016)	8	
pfam06252	Protein of unknown function (DUF1018)	1	
pfam06253	Trimethylamine methyltransferase (MTTB)	6	
pfam06258	Mitochondrial fission ELM1	4	
pfam06262	Zinicin-like metallopeptidase	1	
pfam06267	Family of unknown function (DUF1028)	2	
pfam06271	RDD family	8	
pfam06277	Ethanolamine utilisation protein EutA	3	
pfam06282	Protein of unknown function (DUF1036)	1	
pfam06283	Trehalose utilisation	1	
pfam06293	Lipopolysaccharide kinase (Kdo/WaaP) family	1	
pfam06295	Protein of unknown function (DUF1043)	1	
pfam06296	RelE toxin of RelE / RelB toxin-antitoxin system	1	
pfam06299	Protein of unknown function (DUF1045)	2	
pfam06301	Bacteriophage lambda Kil protein	1	
pfam06305	Protein of unknown function (DUF1049)	2	
pfam06314	Acetoacetate decarboxylase (ADC)	1	
pfam06319	DNA repair protein MmcB-like	2	
pfam06325	Ribosomal protein L11 methyltransferase (PrmA)	9	
pfam06339	Ectoine synthase	4	
pfam06347	Bacterial SH3 domain	6	
pfam06378	Protein of unknown function (DUF1071)	1	
pfam06415	BPG-independent PGAM N-terminus (iPGM_N)	1	
pfam06418	CTP synthase N-terminus	6	
pfam06421	GTP-binding protein LepA C-terminus	7	
pfam06426	Serine acetyltransferase, N-terminal	3	
pfam06429	Flagellar basal body rod FlgEFG protein C-terminal	15	
pfam06439	Domain of Unknown Function (DUF1080)	5	
pfam06445	GyrI-like small molecule binding domain	5	
pfam06450	Bacterial Na+/H+ antiporter B (NhaB)	2	
pfam06452	Carbohydrate family 9 binding domain-like	1	
pfam06455	NADH dehydrogenase subunit 5 C-terminus	1	
pfam06463	Molybdenum Cofactor Synthesis C	6	
pfam06480	FtsH Extracellular	2	
pfam06481	COX Aromatic Rich Motif	1	
pfam06505	Activator of aromatic catabolism	2	
pfam06508	Queuosine biosynthesis protein QueC	4	
pfam06527	TniQ	1	
pfam06532	Protein of unknown function (DUF1109)	5	
pfam06537	Di-haem oxidoreductase, putative peroxidase	9	
pfam06545	Protein of unknown function (DUF1116)	1	
pfam06559	2'-deoxycytidine 5'-triphosphate deaminase (DCD)	5	
pfam06568	Domain of unknown function (DUF1127)	10	
pfam06572	Protein of unknown function (DUF1131)	1	
pfam06574	FAD synthetase	7	
pfam06580	Histidine kinase	16	
pfam06586	TraK protein	1	
pfam06620	Protein of unknown function (DUF1150)	2	
pfam06628	Catalase-related immune-responsive	1	
pfam06629	MltA-interacting protein MipA	1	
pfam06650	SHR-binding domain of vacuolar-sorting associated protein 13	1	
pfam06662	D-glucuronyl C5-epimerase C-terminus	1	
pfam06667	Phage shock protein B	3	
pfam06674	Protein of unknown function (DUF1176)	1	
pfam06676	Protein of unknown function (DUF1178)	2	
pfam06684	Amino acid synthesis	4	
pfam06689	ClpX C4-type zinc finger	4	
pfam06698	Protein of unknown function (DUF1192)	3	
pfam06707	Protein of unknown function (DUF1194)	3	
pfam06719	AraC-type transcriptional regulator N-terminus	1	
pfam06723	MreB/Mbl protein	9	
pfam06725	3D domain	5	
pfam06727	Protein of unknown function (DUF1207)	1	
pfam06733	DEAD_2	1	
pfam06736	Protein of unknown function (DUF1211)	1	
pfam06739	Beta-propeller repeat	3	
pfam06742	Protein of unknown function (DUF1214)	1	
pfam06745	KaiC	1	
pfam06748	Protein of unknown function (DUF1217)	4	
pfam06750	Bacterial Peptidase A24 N-terminal domain	3	
pfam06751	Ethanolamine ammonia lyase large subunit (EutB)	5	
pfam06754	Phosphonate metabolism protein PhnG	2	
pfam06764	Protein of unknown function (DUF1223)	1	
pfam06769	YoeB-like toxin of bacterial type II toxin-antitoxin system	1	
pfam06776	Invasion associated locus B (IalB) protein	1	
pfam06790	Uncharacterised protein family (UPF0259)	1	
pfam06792	Uncharacterised protein family (UPF0261)	4	
pfam06793	Uncharacterised protein family (UPF0262)	2	
pfam06798	PrkA serine protein kinase C-terminal domain	1	
pfam06803	Protein of unknown function (DUF1232)	3	
pfam06808	Tripartite ATP-independent periplasmic transporter, DctM component	92	
pfam06812	ImpA, N-terminal, type VI secretion system	1	
pfam06821	Serine hydrolase	3	
pfam06823	Protein of unknown function (DUF1236)	1	
pfam06827	Zinc finger found in FPG and IleRS	4	
pfam06831	Formamidopyrimidine-DNA glycosylase H2TH domain	3	
pfam06832	Penicillin-Binding Protein C-terminus Family	4	
pfam06834	TraU protein	1	
pfam06835	Lipopolysaccharide-assembly, LptC-related	5	
pfam06841	T4-like virus tail tube protein gp19	2	
pfam06844	Protein of unknown function (DUF1244)	2	
pfam06850	PHB de-polymerase C-terminus	4	
pfam06853	Protein of unknown function (DUF1249)	2	
pfam06863	Protein of unknown function (DUF1254)	2	
pfam06865	Protein of unknown function (DUF1255)	2	
pfam06902	Divergent 4Fe-4S mono-cluster	1	
pfam06904	Extensin-like protein C-terminus	5	
pfam06906	Protein of unknown function (DUF1272)	2	
pfam06912	Protein of unknown function (DUF1275)	1	
pfam06930	Protein of unknown function (DUF1282)	1	
pfam06934	Fatty acid cis/trans isomerase (CTI)	4	
pfam06938	Protein of unknown function (DUF1285)	4	
pfam06940	Domain of unknown function (DUF1287)	1	
pfam06945	Protein of unknown function (DUF1289)	3	
pfam06965	Na+/H+ antiporter 1	12	
pfam06966	Protein of unknown function (DUF1295)	5	
pfam06968	Biotin and Thiamin Synthesis associated domain	5	
pfam06969	HemN C-terminal domain	12	
pfam06974	Protein of unknown function (DUF1298)	1	
pfam06980	Protein of unknown function (DUF1302)	2	
pfam06986	Type-1V conjugative transfer system mating pair stabilisation	1	
pfam06993	Protein of unknown function (DUF1304)	2	
pfam06996	Type VI secretion, TssG	1	
pfam07005	Putative sugar-binding N-terminal domain	1	
pfam07007	Protein of unknown function (DUF1311)	1	
pfam07012	Curlin associated repeat	1	
pfam07021	Methionine biosynthesis protein MetW	3	
pfam07023	Protein of unknown function (DUF1315)	1	
pfam07027	Protein of unknown function (DUF1318)	1	
pfam07037	Putative transcription regulator (DUF1323)	1	
pfam07043	Protein of unknown function (DUF1328)	3	
pfam07044	Protein of unknown function (DUF1329)	8	
pfam07045	Domain of unknown function (DUF1330)	9	
pfam07072	Protein of unknown function (DUF1342)	1	
pfam07075	Protein of unknown function (DUF1343)	5	
pfam07090	Putative glutamine amidotransferase	1	
pfam07099	Protein of unknown function (DUF1361)	1	
pfam07103	Protein of unknown function (DUF1365)	5	
pfam07110	EthD domain	2	
pfam07130	YebG protein	1	
pfam07157	DNA circularisation protein N-terminus	1	
pfam07167	Poly-beta-hydroxybutyrate polymerase (PhaC) N-terminus	9	
pfam07171	MlrC C-terminus	6	
pfam07179	SseB protein N-terminal domain	1	
pfam07183	Protein of unknown function (DUF1403)	3	
pfam07195	Flagellar hook-associated protein 2 C-terminus	1	
pfam07196	Flagellin hook IN motif	1	
pfam07209	Protein of unknown function (DUF1415)	2	
pfam07219	HemY protein N-terminus	4	
pfam07221	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)	3	
pfam07228	Stage II sporulation protein E (SpoIIE)	11	
pfam07233	Protein of unknown function (DUF1425)	1	
pfam07237	Protein of unknown function (DUF1428)	2	
pfam07238	PilZ domain	10	
pfam07244	Surface antigen variable number repeat	21	
pfam07262	Protein of unknown function (DUF1436)	1	
pfam07264	Etoposide-induced protein 2.4 (EI24)	5	
pfam07273	Protein of unknown function (DUF1439)	1	
pfam07277	SapC	2	
pfam07286	Protein of unknown function (DUF1445)	1	
pfam07287	Protein of unknown function (DUF1446)	7	
pfam07290	Protein of unknown function (DUF1449)	1	
pfam07291	Methylamine utilisation protein MauE	1	
pfam07298	NnrU protein	6	
pfam07308	Protein of unknown function (DUF1456)	2	
pfam07309	Flagellar protein FlaF	2	
pfam07310	PAS domain	7	
pfam07311	Dodecin	2	
pfam07313	Protein of unknown function (DUF1460)	1	
pfam07323	Protein of unknown function (DUF1465)	2	
pfam07330	Protein of unknown function (DUF1467)	5	
pfam07331	Tripartite tricarboxylate transporter TctB family	5	
pfam07332	Putative Actinobacterial Holin-X, holin superfamily III	1	
pfam07345	Domain of unknown function (DUF1476)	3	
pfam07364	Metallopeptidase family M81	5	
pfam07370	Protein of unknown function (DUF1489)	5	
pfam07372	Protein of unknown function (DUF1491)	2	
pfam07378	Flagellar protein FlbT	1	
pfam07386	Protein of unknown function (DUF1499)	5	
pfam07394	Protein of unknown function (DUF1501)	16	
pfam07396	Phosphate-selective porin O and P	9	
pfam07409	Phage protein GP46	1	
pfam07411	Domain of unknown function (DUF1508)	5	
pfam07433	Protein of unknown function (DUF1513)	1	
pfam07452	CHRD domain	2	
pfam07463	NUMOD4 motif	1	
pfam07470	Glycosyl Hydrolase Family 88	2	
pfam07471	Phage DNA packaging protein Nu1	1	
pfam07475	HPr Serine kinase C-terminal domain	2	
pfam07478	D-ala D-ala ligase C-terminus	9	
pfam07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	7	
pfam07484	Phage Tail Collar Domain	7	
pfam07486	Cell Wall Hydrolase	4	
pfam07494	Two component regulator propeller	22	
pfam07495	Y_Y_Y domain	12	
pfam07497	Rho termination factor, RNA-binding domain	5	
pfam07498	Rho termination factor, N-terminal domain	6	
pfam07499	RuvA, C-terminal domain	5	
pfam07504	Fungalysin/Thermolysin Propeptide Motif	4	
pfam07506	RepB plasmid partitioning protein	5	
pfam07508	Recombinase	4	
pfam07509	Protein of unknown function (DUF1523)	2	
pfam07510	Protein of unknown function (DUF1524)	4	
pfam07511	Protein of unknown function (DUF1525)	1	
pfam07515	Putative conjugal transfer nickase/helicase TraI C-term	1	
pfam07516	SecA Wing and Scaffold domain	10	
pfam07517	SecA DEAD-like domain	13	
pfam07519	Tannase and feruloyl esterase	2	
pfam07521	Zn-dependent metallo-hydrolase RNA specificity domain	5	
pfam07536	HWE histidine kinase	2	
pfam07542	ATP12 chaperone protein	7	
pfam07549	SecD/SecF GG Motif	13	
pfam07555	beta-N-acetylglucosaminidase	1	
pfam07556	Protein of unknown function (DUF1538)	2	
pfam07559	Flagellar basal body protein FlaE	5	
pfam07568	Histidine kinase	11	
pfam07578	Lipid A Biosynthesis N-terminal domain	1	
pfam07581	The GLUG motif	3	
pfam07582	AP endonuclease family 2 C terminus	4	
pfam07583	Protein of unknown function (DUF1549)	5	
pfam07584	Aerotolerance regulator N-terminal	4	
pfam07585	Putative beta barrel porin-7 (BBP7)	1	
pfam07586	Protein of unknown function (DUF1552)	3	
pfam07587	Protein of unknown function (DUF1553)	7	
pfam07589	PEP-CTERM motif	8	
pfam07592	Rhodopirellula transposase DDE domain	1	
pfam07593	ASPIC and UnbV	5	
pfam07596	Protein of unknown function (DUF1559)	1	
pfam07603	Protein of unknown function (DUF1566)	1	
pfam07609	Protein of unknown function (DUF1572)	2	
pfam07610	Protein of unknown function (DUF1573)	5	
pfam07615	YKOF-related Family	1	
pfam07624	Protein of unknown function (DUF1585)	3	
pfam07626	Protein of unknown function (DUF1587)	2	
pfam07627	Protein of unknown function (DUF1588)	2	
pfam07631	Protein of unknown function (DUF1592)	2	
pfam07635	Planctomycete cytochrome C	7	
pfam07642	Putative beta-barrel porin-2, OmpL-like. bbp2	1	
pfam07650	KH domain	11	
pfam07660	Secretin and TonB N terminus short domain	4	
pfam07661	MORN repeat variant	6	
pfam07662	Na+ dependent nucleoside transporter C-terminus	4	
pfam07664	Ferrous iron transport protein B C terminus	2	
pfam07670	Nucleoside recognition	9	
pfam07675	Cleaved Adhesin Domain	2	
pfam07676	WD40-like Beta Propeller Repeat	35	
pfam07677	A-macroglobulin receptor	1	
pfam07678	A-macroglobulin complement component	2	
pfam07681	DoxX	10	
pfam07683	Cobalamin synthesis protein cobW C-terminal domain	6	
pfam07685	CobB/CobQ-like glutamine amidotransferase domain	7	
pfam07687	Peptidase dimerisation domain	16	
pfam07690	Major Facilitator Superfamily	107	
pfam07691	PA14 domain	3	
pfam07693	KAP family P-loop domain	6	
pfam07694	5TMR of 5TMR-LYT	2	
pfam07695	7TM diverse intracellular signalling	6	
pfam07696	7TMR-DISM extracellular 2	4	
pfam07697	7TM-HD extracellular	2	
pfam07698	7TM receptor with intracellular HD hydrolase	5	
pfam07700	Haem-NO-binding	1	
pfam07702	UTRA domain	4	
pfam07703	Alpha-2-macroglobulin family N-terminal region	5	
pfam07705	CARDB	3	
pfam07714	Protein tyrosine kinase	1	
pfam07715	TonB-dependent Receptor Plug Domain	96	
pfam07717	Oligonucleotide/oligosaccharide-binding (OB)-fold	1	
pfam07719	Tetratricopeptide repeat	24	
pfam07721	Tetratricopeptide repeat	2	
pfam07722	Peptidase C26	4	
pfam07724	AAA domain (Cdc48 subfamily)	25	
pfam07726	ATPase family associated with various cellular activities (AAA)	14	
pfam07728	AAA domain (dynein-related subfamily)	12	
pfam07729	FCD domain	30	
pfam07730	Histidine kinase	4	
pfam07731	Multicopper oxidase	9	
pfam07732	Multicopper oxidase	11	
pfam07733	Bacterial DNA polymerase III alpha subunit	26	
pfam07739	TipAS antibiotic-recognition domain	1	
pfam07746	Aromatic-ring-opening dioxygenase LigAB, LigA subunit	1	
pfam07748	Glycosyl hydrolases family 38 C-terminal domain	2	
pfam07750	GcrA cell cycle regulator	4	
pfam07751	Abi-like protein	1	
pfam07755	Protein of unknown function (DUF1611)	6	
pfam07766	LETM1-like protein	1	
pfam07786	Protein of unknown function (DUF1624)	5	
pfam07787	Transmembrane protein 43	1	
pfam07793	Protein of unknown function (DUF1631)	2	
pfam07796	Protein of unknown function (DUF1638)	2	
pfam07799	Protein of unknown function (DUF1643)	3	
pfam07804	HipA-like C-terminal domain	8	
pfam07805	HipA-like N-terminal domain	9	
pfam07811	TadE-like protein	1	
pfam07813	LTXXQ motif family protein	1	
pfam07819	PGAP1-like protein	2	
pfam07831	Pyrimidine nucleoside phosphorylase C-terminal domain	10	
pfam07835	Bacterial aa3 type cytochrome c oxidase subunit IV	1	
pfam07837	Formiminotransferase domain, N-terminal subdomain	1	
